 ira =         6110   masha =         7092
           0           0        6110
           1           0        6111
           2           0        6112
           3           0        6113
           3           1        6363
           2           1        6362
           1           1        6361
           0           1        6360
          -1           1        6359
          -1           0        6109
          -1          -1        5859
          -1          -2        5609
           0          -2        5610
           0          -3        5360
          -1          -3        5359
          -2          -3        5358
          -3          -3        5357
          -4          -3        5356
          -5          -3        5355
          -5          -2        5605
          -6          -2        5604
          -6          -1        5854
          -7          -1        5853
          -7          -2        5603
          -8          -2        5602
          -8          -1        5852
          -8           0        6102
          -8           1        6352
          -7           1        6353
          -6           1        6354
          -6           2        6604
          -5           2        6605
          -5           3        6855
          -5           4        7105
          -6           4        7104
          -7           4        7103
          -7           3        6853
          -8           3        6852
          -9           3        6851
          -9           2        6601
          -9           1        6351
         -10           1        6350
         -10           0        6100
         -10          -1        5850
         -11          -1        5849
         -12          -1        5848
         -12          -2        5598
         -12          -3        5348
         -13          -3        5347
         -13          -2        5597
         -14          -2        5596
         -15          -2        5595
         -16          -2        5594
         -17          -2        5593
         -18          -2        5592
         -18          -3        5342
         -18          -4        5092
         -19          -4        5091
         -19          -3        5341
         -19          -2        5591
         -20          -2        5590
         -21          -2        5589
         -21          -3        5339
         -22          -3        5338
         -22          -2        5588
         -23          -2        5587
         -23          -3        5337
         -23          -4        5087
         -24          -4        5086
         -25          -4        5085
         -25          -3        5335
         -24          -3        5336
         -24          -2        5586
         -25          -2        5585
         -25          -1        5835
         -26          -1        5834
         -26          -2        5584
         -27          -2        5583
         -28          -2        5582
         -29          -2        5581
         -29          -1        5831
         -29           0        6081
         -29           1        6331
         -28           1        6332
         -27           1        6333
         -26           1        6334
         -25           1        6335
         -25           2        6585
         -24           2        6586
         -23           2        6587
         -23           3        6837
         -22           3        6838
         -22           4        7088
         -21           4        7089
         -21           5        7339
         -21           6        7589
         -20           6        7590
         -19           6        7591
         -19           5        7341
         -18           5        7342
         -18           4        7092
