       48204        1540
          71
         -86         -64
         184         216
         400
          41    5
          42   12
         288    5
         289   10
         290    5
         291   12
         538    8
         539   13
         540   12
         787    5
         788   12
        1037    8
        1287    8
        1537    8
        1539    2
        1540   19
        1787    4
        1788    7
        1789   14
        2037    5
        2038   12
        2039   13
        2040   10
        2287    8
        2288    2
        2289    3
        2290   15
        2537    4
        2538   15
       45778    2
       45779    3
       45780    7
       45781    2
       45782    7
       46028   13
       46029   10
       46030    4
       46031   15
       46032    4
       46033    7
       46271    2
       46272    3
       46273    7
       46274    2
       46275    7
       46279   14
       46280    5
       46281   10
       46282    5
       46283   12
       46521   14
       46523    4
       46524   15
       46525    8
       46526    2
       46527    3
       46528    3
       46529   15
       46530    8
       46531   13
       46532   12
       46771   14
       46775    4
       46776   15
       46780    8
       47020    2
       47021   15
       47030    8
       47270   13
       47271   10
       47280    8
       47517    2
       47518    3
       47519    7
       47521   14
       47530    8
       47707    2
       47708    7
       47709    2
       47710    7
       47767   14
       47769    8
       47770    2
       47771   15
       47778    5
       47779   10
       47780    8
       47957   14
       47958    4
       47959   15
       47960    8
       47961    2
       47962    7
       48015    2
       48016    3
       48017   15
       48019    4
       48020   15
       48028    8
       48029   13
       48030   12
       48204   17
       48205    3
       48206    3
       48207   15
       48210    4
       48211   15
       48212    8
       48263    2
       48264    3
       48265   15
       48278    4
       48279    7
       48462    8
       48510    2
       48511    3
       48512    3
       48513   15
       48529    8
       48712    4
       48713    3
       48714    3
       48715    7
       48719    2
       48720    7
       48755    2
       48756    3
       48757    7
       48760   14
       48778    5
       48779   12
       48783    2
       48784    3
       48785    7
       48964    5
       48965   12
       48969   14
       48970    4
       48971    3
       48972    7
       48987    2
       48988    7
       49003    2
       49004    3
       49005   15
       49007    4
       49008    7
       49010   13
       49011   10
       49028    8
       49033   14
       49034    5
       49035   12
       49214    8
       49218    2
       49219   15
       49222    8
       49225    2
       49226    7
       49235    2
       49236    3
       49237   15
       49238    4
       49239    7
       49252    2
       49253   15
       49258    8
       49261   14
       49277    5
       49278   12
       49282    2
       49283   15
       49284    8
       49462    5
       49463    9
       49464   12
       49466    2
       49467    3
       49468   15
       49472    8
       49474    2
       49475   15
       49476    8
       49485   14
       49489    8
       49490    2
       49491    3
       49492    7
       49493    2
       49494    3
       49495    3
       49496    3
       49497    7
       49502   14
       49508    4
       49509    7
       49510    2
       49511   15
       49527    8
       49531    2
       49532   15
       49534    4
       49535    3
       49536    3
       49537    3
       49538    3
       49539    7
       49712    4
       49713    7
       49714    2
       49715    3
       49716   15
       49722    4
       49723    3
       49724   15
       49725    5
       49726   12
       49735   14
       49739    4
       49740   15
       49742    4
       49743   15
       49747    8
       49751    2
       49752   15
       49759    4
       49760   15
       49777    8
       49780    2
       49781   15
       49787    5
       49788   10
       49789    8
       49963    8
       49964   13
       49965   10
       49975    8
       49985   14
       49997    4
       49998    3
       49999    3
       50000    7
       50001   15
       50027    4
       50028    7
       50030   14
       50032    5
       50033    9
       50034    9
       50035    9
       50036   10
       50037    8
       50038   13
       50039   12
       50213    4
       50214    3
       50215   15
       50225    8
       50235   14
       50250    4
       50278    8
       50280   14
       50282    8
       50286   13
       50287   12
       50475    8
       50481    2
       50482    3
       50483    7
       50485   14
       50528    4
       50529    3
       50530   15
       50532    8
       50725    4
       50726    7
       50729    2
       50730    3
       50731   15
       50733    8
       50735   14
       50782    4
       50783    7
       50976    8
       50978    2
       50979   15
       50983    4
       50984    3
       50985   15
       51032    5
       51033   12
       51226    8
       51228   14
       51278    5
       51279    9
       51280    9
       51281    9
       51282   12
       51476    8
       51477    2
       51478   15
       51528    8
       51726    4
       51727   15
       51775    5
       51776    9
       51777    9
       51778   12
       52025    8
       52275    4
       52276    7
       52526    8
       52776    8
       53026    4
       53027    7
       53277    4
       53278    7
       53528    8
       53778    4
       53779    7
       54029    4
       54030    7
       54279    5
       54280   12
       54528    5
       54529   12
       54776    5
       54777    9
       54778   12
       55026    8
       55276    8
       55526    8
       55776    4
       55777    7
       56027    8
       56277    4
       56278    3
       56279    7
       56529    8
       56779    4
       56780    7
       57030    4
       57031    7
       57281    8
       57531    4
       57532    7
       57782    4
       57783    3
       57784    3
       57785    7
       58033    5
       58034   10
       58035    8
       58282    5
       58283   12
       58284   13
       58285   12
       58531    5
       58532   12
       58781    8
       59031    8
       59280    5
       59281   12
       59530    8
       59780    8
       60030    8
       60279    5
       60280   12
       60281    2
       60282    7
       60529    4
       60530    7
       60531   14
       60532    8
       60780    4
       60781   15
       60782    4
       60783    7
       61033    8
       61283    4
       61284    3
       61285    3
       61286    7
       61291    2
       61292    7
       61536    4
       61537    3
       61538    3
       61539    7
       61541   14
       61542    8
       61789    4
       61790    7
       61791   14
       61792    4
       61793    7
       62040    4
       62041   15
       62043    8
       62292    5
       62293   12
