        7092        6110
          18
         -18           4
          56          44
         100
        5085    2
        5086    3
        5087    7
        5091    2
        5092    7
        5335   13
        5336   10
        5337    8
        5338    2
        5339    7
        5341   14
        5342    8
        5347    2
        5348    7
        5355    2
        5356    3
        5357    3
        5358    3
        5359    3
        5360    7
        5581    2
        5582    3
        5583    3
        5584    7
        5585    2
        5586   15
        5587    4
        5588   15
        5589    4
        5590    3
        5591   15
        5592    4
        5593    3
        5594    3
        5595    3
        5596    3
        5597   15
        5598    8
        5602    2
        5603    7
        5604    2
        5605   15
        5609    5
        5610   12
        5831   14
        5834    4
        5835   15
        5848    4
        5849    3
        5850    7
        5852   14
        5853    4
        5854   15
        5859    8
        6081   14
        6100    8
        6102   14
        6109    8
        6110   17
        6111    9
        6112    9
        6113   10
        6331   13
        6332    9
        6333    9
        6334    9
        6335   10
        6350    4
        6351    7
        6352   13
        6353    9
        6354   10
        6359    4
        6360    3
        6361    3
        6362    3
        6363   15
        6585   13
        6586    9
        6587   10
        6601    8
        6604   13
        6605   10
        6837   13
        6838   10
        6851    4
        6852    3
        6853    7
        6855   14
        7088   13
        7089   10
        7092   18
        7103    4
        7104    3
        7105   15
        7339   14
        7341    5
        7342   12
        7589   13
        7590    9
        7591   12
