       32255       29993
          12
          12          10
          24          26
          50
       29245    5
       29246   10
       29494    5
       29495   12
       29496   14
       29744    8
       29746   14
       29751    9
       29752    9
       29753    9
       29754    9
       29755   10
       29993   17
       29994   12
       29996   14
       29997    5
       29998   10
       30000    5
       30003    2
       30004    3
       30005   15
       30246   13
       30247   12
       30248   14
       30250    8
       30253   14
       30498   13
       30499    9
       30500   12
       30503   14
       30751    2
       30752    3
       30753   15
       31001   13
       31002   10
       31252   14
       31253    5
       31254    9
       31255    9
       31256   10
       31502   14
       31503    8
       31504    2
       31505    3
       31506   15
       31752   13
       31753   12
       31754   14
       32004   14
       32254   13
       32255   19
