 ira =        27990   masha =        19290
           0           0       27990
           1           0       27991
           1          -1       27741
           2          -1       27742
           3          -1       27743
           4          -1       27744
           5          -1       27745
           5          -2       27495
           6          -2       27496
           7          -2       27497
           7          -1       27747
           8          -1       27748
           9          -1       27749
          10          -1       27750
          10          -2       27500
           9          -2       27499
           9          -3       27249
           9          -4       26999
           9          -5       26749
           8          -5       26748
           7          -5       26747
           6          -5       26746
           5          -5       26745
           5          -6       26495
           6          -6       26496
           7          -6       26497
           7          -7       26247
           7          -8       25997
           8          -8       25998
           9          -8       25999
           9          -7       26249
          10          -7       26250
          10          -8       26000
          11          -8       25751
          12          -8       25752
          13          -8       25753
          13          -7       26003
          12          -7       26002
          12          -6       26252
          11          -6       26251
          11          -5       26501
          12          -5       26502
          12          -4       26752
          12          -3       27002
          13          -3       27003
          14          -3       27004
          15          -3       27005
          16          -3       27006
          16          -2       27256
          16          -1       27506
          17          -1       27507
          18          -1       27508
          19          -1       27509
          20          -1       27510
          20          -2       27260
          21          -2       27261
          21          -3       27011
          20          -3       27010
          20          -4       26760
          21          -4       26761
          21          -5       26511
          22          -5       26512
          22          -4       26762
          22          -3       27012
          23          -3       27013
          23          -2       27263
          24          -2       27264
          24          -3       27014
          25          -3       27015
          26          -3       27016
          26          -4       26766
          26          -5       26516
          26          -6       26266
          25          -6       26265
          25          -5       26515
          25          -4       26765
          24          -4       26764
          24          -5       26514
          24          -6       26264
          23          -6       26263
          23          -7       26013
          22          -7       26012
          22          -8       25762
          22          -9       25512
          23          -9       25513
          23         -10       25263
          24         -10       25264
          25         -10       25265
          25         -11       25015
          25         -12       24765
          24         -12       24764
          24         -13       24514
          25         -13       24515
          26         -13       24516
          27         -13       24517
          28         -13       24518
          29         -13       24519
          29         -14       24269
          28         -14       24268
          28         -15       24018
          27         -15       24017
          27         -16       23767
          26         -16       23766
          25         -16       23765
          24         -16       23764
          24         -17       23514
          24         -18       23264
          24         -19       23014
          24         -20       22764
          24         -21       22514
          24         -22       22264
          23         -22       22263
          22         -22       22262
          21         -22       22261
          20         -22       22260
          20         -23       22010
          19         -23       22009
          19         -24       21759
          19         -25       21509
          20         -25       21510
          21         -25       21511
          22         -25       21512
          23         -25       21513
          23         -26       21263
          23         -27       21013
          24         -27       21014
          25         -27       21015
          25         -26       21265
          25         -25       21515
          26         -25       21516
          26         -26       21266
          26         -27       21016
          26         -28       20766
          26         -29       20516
          27         -29       20517
          28         -29       20518
          28         -30       20268
          28         -31       20018
          28         -32       19768
          28         -33       19518
          29         -33       19519
          30         -33       19520
          30         -32       19770
          30         -31       20020
          30         -30       20270
          30         -29       20520
          29         -29       20519
          29         -28       20769
          30         -28       20770
          30         -27       21020
          30         -26       21270
          30         -25       21520
          30         -24       21770
          31         -24       21771
          32         -24       21772
          32         -25       21522
          32         -26       21272
          33         -26       21273
          34         -26       21274
          34         -27       21024
          34         -28       20774
          35         -28       20775
          35         -29       20525
          34         -29       20524
          33         -29       20523
          33         -30       20273
          33         -31       20023
          34         -31       20024
          34         -32       19774
          35         -32       19775
          36         -32       19776
          36         -31       20026
          37         -31       20027
          37         -30       20277
          36         -30       20276
          36         -29       20526
          37         -29       20527
          37         -28       20777
          38         -28       20778
          39         -28       20779
          39         -29       20529
          39         -30       20279
          40         -30       20280
          40         -29       20530
          41         -29       20531
          42         -29       20532
          43         -29       20533
          43         -28       20783
          44         -28       20784
          45         -28       20785
          45         -29       20535
          46         -29       20536
          47         -29       20537
          47         -30       20287
          48         -30       20288
          48         -31       20038
          49         -31       20039
          50         -31       20040
          50         -32       19790
          50         -33       19540
          50         -34       19290
