 ira =         1540   masha =        48204
           0           0        1540
          -1           0        1539
          -1           1        1789
          -1           2        2039
           0           2        2040
           0           3        2290
          -1           3        2289
          -2           3        2288
          -2           4        2538
          -3           4        2537
          -3           3        2287
          -3           2        2037
          -2           2        2038
          -2           1        1788
          -3           1        1787
          -3           0        1537
          -3          -1        1287
          -3          -2        1037
          -3          -3         787
          -2          -3         788
          -2          -4         538
          -2          -5         288
          -1          -5         289
          -1          -4         539
           0          -4         540
           0          -5         290
           1          -5         291
           1          -6          41
           2          -6          42
           2          -7       62292
           3          -7       62293
           3          -8       62043
           3          -9       61793
           2          -9       61792
           2         -10       61542
           2         -11       61292
           1         -11       61291
           1         -10       61541
           1          -9       61791
           1          -8       62041
           0          -8       62040
           0          -9       61790
          -1          -9       61789
          -1         -10       61539
          -2         -10       61538
          -3         -10       61537
          -4         -10       61536
          -4         -11       61286
          -5         -11       61285
          -6         -11       61284
          -7         -11       61283
          -7         -12       61033
          -7         -13       60783
          -8         -13       60782
          -8         -14       60532
          -8         -15       60282
          -9         -15       60281
          -9         -14       60531
          -9         -13       60781
         -10         -13       60780
         -10         -14       60530
         -11         -14       60529
         -11         -15       60279
         -10         -15       60280
         -10         -16       60030
         -10         -17       59780
         -10         -18       59530
         -10         -19       59280
          -9         -19       59281
          -9         -20       59031
          -9         -21       58781
          -9         -22       58531
          -8         -22       58532
          -8         -23       58282
          -7         -23       58283
          -7         -24       58033
          -6         -24       58034
          -6         -23       58284
          -5         -23       58285
          -5         -24       58035
          -5         -25       57785
          -6         -25       57784
          -7         -25       57783
          -8         -25       57782
          -8         -26       57532
          -9         -26       57531
          -9         -27       57281
          -9         -28       57031
         -10         -28       57030
         -10         -29       56780
         -11         -29       56779
         -11         -30       56529
         -11         -31       56279
         -12         -31       56278
         -13         -31       56277
         -13         -32       56027
         -13         -33       55777
         -14         -33       55776
         -14         -34       55526
         -14         -35       55276
         -14         -36       55026
         -14         -37       54776
         -13         -37       54777
         -12         -37       54778
         -12         -38       54528
         -11         -38       54529
         -11         -39       54279
         -10         -39       54280
         -10         -40       54030
         -11         -40       54029
         -11         -41       53779
         -12         -41       53778
         -12         -42       53528
         -12         -43       53278
         -13         -43       53277
         -13         -44       53027
         -14         -44       53026
         -14         -45       52776
         -14         -46       52526
         -14         -47       52276
         -15         -47       52275
         -15         -48       52025
         -15         -49       51775
         -14         -49       51776
         -13         -49       51777
         -12         -49       51778
         -12         -50       51528
         -12         -51       51278
         -11         -51       51279
         -10         -51       51280
          -9         -51       51281
          -8         -51       51282
          -8         -52       51032
          -7         -52       51033
          -7         -53       50783
          -8         -53       50782
          -8         -54       50532
          -8         -55       50282
          -8         -56       50032
          -7         -56       50033
          -6         -56       50034
          -5         -56       50035
          -4         -56       50036
          -4         -55       50286
          -3         -55       50287
          -3         -56       50037
          -3         -57       49787
          -2         -57       49788
          -2         -56       50038
          -1         -56       50039
          -1         -57       49789
          -1         -58       49539
          -2         -58       49538
          -3         -58       49537
          -4         -58       49536
          -5         -58       49535
          -6         -58       49534
          -6         -59       49284
          -6         -60       49034
          -5         -60       49035
          -5         -61       48785
          -6         -61       48784
          -7         -61       48783
          -7         -60       49033
          -7         -59       49283
          -8         -59       49282
          -8         -58       49532
          -9         -58       49531
          -9         -57       49781
         -10         -57       49780
         -10         -56       50030
         -10         -55       50280
         -10         -54       50530
         -11         -54       50529
         -12         -54       50528
         -12         -55       50278
         -12         -56       50028
         -13         -56       50027
         -13         -57       49777
         -13         -58       49527
         -13         -59       49277
         -12         -59       49278
         -12         -60       49028
         -12         -61       48778
         -11         -61       48779
         -11         -62       48529
         -11         -63       48279
         -12         -63       48278
         -12         -64       48028
         -12         -65       47778
         -11         -65       47779
         -11         -64       48029
         -10         -64       48030
         -10         -65       47780
         -10         -66       47530
         -10         -67       47280
         -10         -68       47030
         -10         -69       46780
         -10         -70       46530
         -10         -71       46280
          -9         -71       46281
          -9         -70       46531
          -8         -70       46532
          -8         -71       46282
          -7         -71       46283
          -7         -72       46033
          -8         -72       46032
          -8         -73       45782
          -9         -73       45781
          -9         -72       46031
         -10         -72       46030
         -10         -73       45780
         -11         -73       45779
         -12         -73       45778
         -12         -72       46028
         -11         -72       46029
         -11         -71       46279
         -11         -70       46529
         -12         -70       46528
         -13         -70       46527
         -14         -70       46526
         -14         -69       46776
         -15         -69       46775
         -15         -70       46525
         -15         -71       46275
         -16         -71       46274
         -16         -70       46524
         -17         -70       46523
         -17         -71       46273
         -18         -71       46272
         -19         -71       46271
         -19         -70       46521
         -19         -69       46771
         -19         -68       47021
         -20         -68       47020
         -20         -67       47270
         -19         -67       47271
         -19         -66       47521
         -19         -65       47771
         -20         -65       47770
         -20         -64       48020
         -21         -64       48019
         -21         -65       47769
         -21         -66       47519
         -22         -66       47518
         -23         -66       47517
         -23         -65       47767
         -23         -64       48017
         -24         -64       48016
         -25         -64       48015
         -25         -63       48265
         -26         -63       48264
         -27         -63       48263
         -27         -62       48513
         -28         -62       48512
         -29         -62       48511
         -30         -62       48510
         -30         -61       48760
         -30         -60       49010
         -29         -60       49011
         -29         -59       49261
         -29         -58       49511
         -30         -58       49510
         -30         -57       49760
         -31         -57       49759
         -31         -58       49509
         -32         -58       49508
         -32         -59       49258
         -32         -60       49008
         -33         -60       49007
         -33         -61       48757
         -34         -61       48756
         -35         -61       48755
         -35         -60       49005
         -36         -60       49004
         -37         -60       49003
         -37         -59       49253
         -38         -59       49252
         -38         -58       49502
         -38         -57       49752
         -39         -57       49751
         -39         -56       50001
         -40         -56       50250
         -40         -57       50000
         -41         -57       49999
         -42         -57       49998
         -43         -57       49997
         -43         -58       49747
         -43         -59       49497
         -44         -59       49496
         -45         -59       49495
         -46         -59       49494
         -47         -59       49493
         -47         -58       49743
         -48         -58       49742
         -48         -59       49492
         -49         -59       49491
         -50         -59       49490
         -50         -58       49740
         -51         -58       49739
         -51         -59       49489
         -51         -60       49239
         -52         -60       49238
         -52         -61       48988
         -53         -61       48987
         -53         -60       49237
         -54         -60       49236
         -55         -60       49235
         -55         -59       49485
         -55         -58       49735
         -55         -57       49985
         -55         -56       50235
         -55         -55       50485
         -55         -54       50735
         -55         -53       50985
         -56         -53       50984
         -57         -53       50983
         -57         -54       50733
         -57         -55       50483
         -58         -55       50482
         -59         -55       50481
         -59         -54       50731
         -60         -54       50730
         -61         -54       50729
         -61         -53       50979
         -62         -53       50978
         -62         -52       51228
         -62         -51       51478
         -63         -51       51477
         -63         -50       51727
         -64         -50       51726
         -64         -51       51476
         -64         -52       51226
         -64         -53       50976
         -64         -54       50726
         -65         -54       50725
         -65         -55       50475
         -65         -56       50225
         -65         -57       49975
         -65         -58       49725
         -64         -58       49726
         -64         -59       49476
         -64         -60       49226
         -65         -60       49225
         -65         -59       49475
         -66         -59       49474
         -66         -58       49724
         -67         -58       49723
         -68         -58       49722
         -68         -59       49472
         -68         -60       49222
         -68         -61       48972
         -69         -61       48971
         -70         -61       48970
         -70         -62       48720
         -71         -62       48719
         -71         -61       48969
         -71         -60       49219
         -72         -60       49218
         -72         -59       49468
         -73         -59       49467
         -74         -59       49466
         -74         -58       49716
         -75         -58       49715
