       20736      116985
         551
           1          75
         505         495
        1000
          62    2
          63    3
          64   15
          65    4
          66    7
          71   13
          72    9
          73   12
          77   13
          78   12
          82    2
          83   15
          84    8
          86    2
          87   15
         412   13
         413    9
         414    9
         415   10
         416    8
         428    2
         429    3
         430    3
         431    3
         432   15
         433    5
         434   12
         435    2
         436   15
         765   13
         766   12
         778   13
         779    9
         780    9
         781   10
         783    4
         784    3
         785   15
        1131   14
        1481   13
        1482   10
        1832   14
        2181    2
        2182   15
        2531   13
        2532   10
        2882   14
        3232   13
        3233    9
        3234   10
        3584   14
        3932    2
        3933    3
        3934   15
        4282   14
        4283    5
        4284    9
        4285    9
        4286   10
        4287    5
        4288   10
        4629    2
        4630    3
        4631    7
        4632   14
        4633    8
        4634    2
        4635    3
        4636   15
        4637    8
        4638   14
        4979   14
        4980    5
        4981   12
        4982   14
        4983    8
        4984   14
        4987    8
        4988   13
        4989   10
        5329   14
        5330    4
        5331    3
        5332   15
        5333    8
        5334   13
        5335   10
        5337    8
        5339   14
        5340    5
        5341    9
        5342   10
        5679   14
        5681    5
        5682    9
        5683   12
        5684    2
        5685   15
        5687    4
        5688    7
        5689   13
        5690   12
        5691    2
        5692   15
        6029   13
        6030   10
        6031    8
        6034   13
        6035    9
        6036   10
        6038    4
        6039    7
        6040    2
        6041   15
        6375    2
        6376    3
        6377    3
        6378    7
        6380   13
        6381   12
        6385    2
        6386   15
        6388    5
        6389   12
        6390   13
        6391   10
        6723    2
        6724    7
        6725   13
        6726   10
        6727    5
        6728   12
        6735   13
        6736   10
        6737    5
        6738   12
        6741   13
        6742   10
        7073   14
        7074    8
        7075    2
        7076   15
        7077    4
        7078    7
        7086   13
        7087   12
        7088    2
        7089    3
        7090    3
        7091    3
        7092   15
        7421    2
        7422    3
        7423   15
        7424    8
        7425   14
        7428    8
        7436    2
        7437    7
        7438   13
        7439    9
        7440   10
        7771   14
        7772    5
        7773   10
        7774    8
        7775   13
        7776   10
        7778    8
        7786   14
        7787    4
        7788    3
        7789    7
        7790   13
        7791   10
        7795    5
        7796   10
        8120    2
        8121   15
        8122    8
        8123   14
        8124    4
        8125    3
        8126   15
        8128    4
        8129    7
        8133    2
        8134    7
        8136   14
        8137    5
        8138   10
        8139    4
        8140    3
        8141   15
        8143    5
        8144   10
        8145    8
        8146   14
        8470   13
        8471    9
        8472   12
        8473   14
        8479    4
        8480    3
        8481    3
        8482    7
        8483   14
        8484    8
        8485    2
        8486   15
        8487    8
        8488   13
        8489    9
        8490    9
        8491    9
        8492    9
        8493   12
        8494   14
        8495    8
        8496   14
        8823   14
        8832    8
        8833   14
        8834    8
        8835   13
        8836    9
        8837   12
        8844   14
        8845    8
        8846   14
        9173   14
        9182    4
        9183   15
        9184    8
        9185    2
        9186    7
        9187    2
        9188    3
        9189    7
        9194   14
        9195    8
        9196   13
        9197   10
        9522    2
        9523   15
        9532    5
        9533   10
        9534    8
        9535   14
        9536    4
        9537   15
        9539    8
        9541    2
        9542    3
        9543    7
        9544   14
        9545    4
        9546    7
        9547   13
        9548    9
        9549   10
        9871    2
        9872   15
        9878    5
        9879   10
        9880    5
        9881   10
        9882    8
        9883   14
        9884    8
        9885   14
        9889    8
        9891   14
        9892    5
        9893   12
        9894   13
        9895   10
        9896    4
        9897    3
        9898    7
        9899   13
        9900   10
       10221   14
       10222    5
       10223   10
       10225    5
       10226   10
       10227    5
       10228   12
       10229   13
       10230   12
       10231   14
       10232    8
       10233   13
       10234   12
       10235   14
       10239    4
       10240    3
       10241   15
       10242    4
       10243    3
       10244    3
       10245   15
       10247    5
       10248   12
       10249    2
       10250   15
       10571   13
       10572   12
       10573   13
       10574    9
       10575   12
       10576   13
       10577   12
       10578    2
       10579    3
       10580    3
       10581   15
       10582    4
       10583    3
       10584    3
       10585   15
       10593    5
       10594    9
       10595   10
       10596    5
       10597   12
       10599   14
       10928   13
       10929    9
       10930    9
       10931   10
       10933    5
       10934   10
       10941    5
       10942   10
       10943    8
       10945   14
       10946    4
       10947    7
       10949   14
       11280    2
       11281   15
       11283    8
       11284   13
       11285    9
       11286   10
       11291    8
       11292   13
       11293   12
       11295   13
       11296   10
       11297    4
       11298    7
       11299   14
       11625    2
       11626    3
       11627    3
       11628    7
       11630   13
       11631    9
       11632    9
       11633   12
       11634    2
       11635    3
       11636   15
       11639    5
       11640   10
       11641    8
       11646   13
       11647    9
       11648   12
       11649   13
       11650   10
       11975   13
       11976    9
       11977   10
       11978    4
       11979    3
       11980    3
       11981    3
       11982    3
       11983    3
       11984   15
       11989    8
       11990   14
       11991    4
       11992    7
       12000   14
       12327   14
       12331    5
       12332    9
       12333   10
       12337    5
       12338    9
       12339   12
       12340   14
       12341    5
       12342   12
       12349    2
       12350   15
       12677   14
       12680    5
       12681   12
       12682    2
       12683   15
       12687    8
       12688    2
       12689    3
       12690   15
       12691    8
       12692    2
       12693    7
       12699   14
       13027   14
       13028    5
       13029   10
       13030    8
       13031    2
       13032   15
       13036    5
       13037   12
       13038   13
       13039    9
       13040   10
       13041    4
       13042   15
       13043    8
       13048    2
       13049   15
       13377   13
       13378   12
       13379   13
       13380   12
       13381   14
       13384    5
       13385    9
       13386   12
       13390   13
       13391    9
       13392   10
       13393    8
       13398   14
       13729    2
       13730    3
       13731   15
       13732    5
       13733   10
       13734    4
       13735    7
       13736    2
       13737    3
       13738    3
       13739    3
       13740    3
       13741    3
       13742   15
       13743    8
       13744    2
       13745    7
       13746    2
       13747    7
       13748   13
       13749   10
       14079   14
       14081    5
       14082   12
       14083   14
       14085    8
       14086   13
       14087    9
       14088    9
       14089   10
       14090    5
       14091    9
       14092    9
       14093   12
       14094   14
       14095    8
       14096   14
       14097    8
       14098    2
       14099   15
       14429   13
       14430   10
       14431    4
       14432    7
       14433   14
       14435    4
       14436    3
       14437    7
       14438    2
       14439   15
       14440    4
       14441    3
       14442    3
       14443    3
       14444   15
       14445    8
       14446   14
       14447    8
       14448   14
       14780   13
       14781   10
       14782    8
       14783   14
       14785    5
       14786   10
       14787    8
       14788   13
       14789    9
       14790    9
       14791   10
       14792    5
       14793   10
       14794    5
       14795   12
       14796   14
       14797    4
       14798   15
       15131   14
       15132    8
       15133   13
       15134    9
       15135   12
       15136   13
       15137   12
       15141   13
       15142   12
       15143   13
       15144   12
       15146   13
       15147    9
       15148   10
       15480    2
       15481   15
       15482    8
       15497    2
       15498   15
       15830   14
       15832    8
       15847   14
       16180   13
       16181    9
       16182   12
       16197   14
       16546    2
       16547   15
       16893    2
       16894    3
       16895    3
       16896   15
       16897    5
       16898   10
       17243   13
       17244    9
       17245    9
       17246    9
       17247   12
       17248   13
       17249    9
       17250   10
       17599    2
       17600   15
       17949   13
       17950   10
       18290    2
       18291    7
       18296    2
       18297    7
       18300   13
       18301   10
       18639    2
       18640   15
       18641    8
       18646   14
       18647    4
       18648    3
       18649    3
       18650    7
       18651   14
       18989   14
       18990    5
       18991   12
       18996   14
       19000    8
       19001   13
       19002    9
       19003    9
       19004   10
       19338    2
       19339   15
       19340    8
       19346   13
       19347   10
       19348    5
       19349   10
       19350    4
       19351    3
       19352    3
       19353    7
       19354   13
       19355   10
       19687    2
       19688   15
       19689    5
       19690   12
       19696    2
       19697   15
       19698    8
       19699   13
       19700    9
       19701   10
       19703    4
       19704    7
       19705   14
       20037   14
       20039    8
       20045    2
       20046   15
       20048    4
       20049    3
       20050    7
       20051   13
       20052   10
       20054    4
       20055   15
       20386    2
       20387   15
       20389    8
       20394    2
       20395   15
       20396    5
       20397   10
       20398    5
       20399    9
       20400   12
       20401    2
       20402   15
       20736   20
       20738    5
       20739   12
       20744   13
       20745    9
       20746   12
       20747   13
       20748   12
       20751   13
       20752    9
       20753    9
       20754    9
       20755   10
       21088    4
       21089    7
       21092    2
       21093    3
       21094    3
       21095    7
       21096    2
       21097    7
       21098    2
       21099    7
       21103    2
       21104    3
       21105   15
       21439    4
       21440    7
       21442   13
       21443   10
       21444    5
       21445   12
       21446   14
       21447    8
       21448   14
       21449    8
       21453   14
       21790    8
       21791    2
       21792    3
       21793   15
       21794    4
       21795    7
       21796   14
       21797    4
       21798   15
       21799    4
       21800    3
       21801    7
       21802    2
       21803   15
       22140    4
       22141   15
       22145    8
       22146   13
       22147   10
       22151    4
       22152   15
       22495    4
       22496    3
       22497   15
      113841    5
      113842   10
      114190    5
      114191   12
      114192   14
      114540    8
      114541    2
      114542   15
      114884    5
      114885    9
      114886   10
      114889    5
      114890   12
      114891   14
      115234    8
      115235    2
      115236   15
      115237    5
      115238   10
      115239    8
      115240    2
      115241   15
      115583    5
      115584   12
      115585   13
      115586   10
      115587    8
      115588   13
      115589   12
      115590   13
      115591   10
      115933    8
      115934    2
      115935    7
      115936   14
      115937    4
      115938    3
      115939    7
      115941   13
      115942   10
      116279    2
      116280    3
      116281    3
      116282    7
      116283    4
      116284   15
      116285    8
      116286   13
      116287    9
      116288    9
      116289   12
      116290    2
      116291    7
      116292   13
      116293   10
      116629   14
      116630    5
      116631   10
      116632    8
      116633    5
      116634    9
      116635   12
      116637    2
      116638    3
      116639    3
      116640   15
      116641    4
      116642    3
      116643   15
      116979   13
      116980   12
      116981   14
      116982    8
      116983    4
      116984    3
      116985   19
      116986    2
      116987   15
      117331   14
      117332    4
      117333    3
      117334    3
      117335    7
      117336   14
      117675    2
      117676    7
      117681   14
      117685    4
      117686   15
      118024    2
      118025   15
      118026    4
      118027    3
      118028    7
      118031   13
      118032   10
      118374   13
      118375    9
      118376    9
      118377   10
      118378    4
      118379    3
      118380    3
      118381    3
      118382   15
      118721    2
      118722    7
      118726    2
      118727   15
      118728    5
      118729    9
      118730    9
      118731   10
      119067    2
      119068    7
      119069    2
      119070    7
      119071   14
      119072    8
      119076   13
      119077   10
      119078    8
      119081   13
      119082    9
      119083   10
      119417   14
      119418    4
      119419   15
      119420    8
      119421   14
      119422    4
      119423    7
      119425    2
      119426    7
      119427   13
      119428   12
      119429    2
      119430    3
      119431    3
      119432    3
      119433   15
      119765    2
      119766    3
      119767   15
      119770    4
      119771   15
      119773    4
      119774    3
      119775   15
      119776    4
      119777    3
      119778    7
      119779   13
      119780    9
      119781    9
      119782    9
      119783   10
      120113    2
      120114    7
      120115   13
      120116   10
      120118    5
      120119    9
      120120    9
      120121    9
      120122    9
      120123   10
      120125    5
      120126    9
      120127    9
      120128   12
      120129    2
      120130    3
      120131    3
      120132    3
      120133   15
      120134    5
      120135   10
      120462    2
      120463   15
      120464    8
      120465    2
      120466   15
      120468    4
      120469    3
      120470    7
      120472    2
      120473   15
      120474    5
      120475   12
      120476    2
      120477    7
      120479   13
      120480   10
      120484    8
      120485   13
      120486    9
      120487   10
      120812   13
      120813   10
      120814    8
      120815   13
      120816   10
      120818    5
      120819    9
      120820   12
      120822   13
      120823   10
      120824    4
      120825    3
      120826   15
      120827    4
