      102990      109284
         315
           6         -18
         254         246
         500
      101240    5
      101241   10
      101588    5
      101589    9
      101590   12
      101591   13
      101592   10
      101938    8
      101939    2
      101940    3
      101941    3
      101942   15
      102286    5
      102287    9
      102288   12
      102289   13
      102290    9
      102291   10
      102636    4
      102637    3
      102638    3
      102639    7
      102640    2
      102641   15
      102642    2
      102643    3
      102644    7
      102989    8
      102990   20
      102992   14
      102994    8
      102995    2
      102996    7
      103339    8
      103340    2
      103341    3
      103342   15
      103344    4
      103345   15
      103346    8
      103689    8
      103690   13
      103691    9
      103692   10
      103695    5
      103696   12
      104039    4
      104040    3
      104041    7
      104042   14
      104045    8
      104389    5
      104390    9
      104391   12
      104392   14
      104395    8
      104398    2
      104399    3
      104400    7
      104739    4
      104740    7
      104741    2
      104742   15
      104745    4
      104746    7
      104748   13
      104749   10
      104750    4
      104751    3
      104752    7
      105090    4
      105091   15
      105095    5
      105096   12
      105097    2
      105098    7
      105099   13
      105100   10
      105102    8
      105443    5
      105444    9
      105445   12
      105446    2
      105447   15
      105448    4
      105449    7
      105450   13
      105451   10
      105452    4
      105453    3
      105454    7
      105457    2
      105458    3
      105459    3
      105460    7
      105782    5
      105783   10
      105790    5
      105791    9
      105792   10
      105793    4
      105794    3
      105795    7
      105796   13
      105797    9
      105798   10
      105799    4
      105800    3
      105801   15
      105802    5
      105803   10
      105804    4
      105805    3
      105806    3
      105807   15
      105808    5
      105809   10
      105810    8
      106131    5
      106132   12
      106133   13
      106134   10
      106135    5
      106136   10
      106139    5
      106140   12
      106141    2
      106142   15
      106144    5
      106145   12
      106146    2
      106147    3
      106148   15
      106151    5
      106152   12
      106153   13
      106154    9
      106155    9
      106156    9
      106157   10
      106158    8
      106159   13
      106160   12
      106481    8
      106484   13
      106485   12
      106486   13
      106487   10
      106489    4
      106490    7
      106491   13
      106492   10
      106494    4
      106495    3
      106496   15
      106497    5
      106498   10
      106499    5
      106500   10
      106501    8
      106507   13
      106508   12
      106831    4
      106832    7
      106833    2
      106834    3
      106835    3
      106836    7
      106837   14
      106840    8
      106841    2
      106842   15
      106847    8
      106848   13
      106849   12
      106850   13
      106851   12
      107176    5
      107177   10
      107181    5
      107182   12
      107183   13
      107184    9
      107185   10
      107186    8
      107187   13
      107188   10
      107189    5
      107190   12
      107191   14
      107192    5
      107193   10
      107196    5
      107197   12
      107524    5
      107525    9
      107526   12
      107527   13
      107528    9
      107529    9
      107530    9
      107531   12
      107535   14
      107536    8
      107538   13
      107539   12
      107540    2
      107541   15
      107542    8
      107543   14
      107544    5
      107545   10
      107546    8
      107874    8
      107875    2
      107876    3
      107877    7
      107879    2
      107880    3
      107881    3
      107882    7
      107885   14
      107886    8
      107887    2
      107888    3
      107889    7
      107890   14
      107891    5
      107892   12
      107893   13
      107894   12
      107895   14
      107896    8
      107897    2
      107898    3
      107899    3
      107900    7
      108224    4
      108225   15
      108227    4
      108228    7
      108229   14
      108231    5
      108232   12
      108233    2
      108234    3
      108235   15
      108236    8
      108237   14
      108238    5
      108239   12
      108240   13
      108241   12
      108242    2
      108243    3
      108244    3
      108245   15
      108246    8
      108247   14
      108248    5
      108249    9
      108250   12
      108571    5
      108572    9
      108573    9
      108574   10
      108576    5
      108577   10
      108578    4
      108579   15
      108581    8
      108582    2
      108583   15
      108586    4
      108587   15
      108588    4
      108589    7
      108590    2
      108591    7
      108592   13
      108593    9
      108594    9
      108595   10
      108596    4
      108597   15
      108598    4
      108599    7
      108921    4
      108922    7
      108923    2
      108924   15
      108925    5
      108926   12
      108927   14
      108929    5
      108930    9
      108931   12
      108932   14
      108933    5
      108934    9
      108935   10
      108936    5
      108937    9
      108938   10
      108939    4
      108940   15
      108941    4
      108942    3
      108943    3
      108944    7
      108945   13
      108946   10
      108947    5
      108948   10
      108949    8
      109272    8
      109273   14
      109275    8
      109277   14
      109279    8
      109280    2
      109281    7
      109282   13
      109283   12
      109284   18
      109285   13
      109286   12
      109288   13
      109289    9
      109290    9
      109291   10
      109292    5
      109293    9
      109294   12
      109295    2
      109296   15
      109297    8
      109298   14
      109299    4
      109300    7
      109619    5
      109620    9
      109621    9
      109622   12
      109623   13
      109624   10
      109625    8
      109627   13
      109628   10
      109629    8
      109630   14
      109631    8
      109633    2
      109634   15
      109639    2
      109640    3
      109641   15
      109642    4
      109643    3
      109644    3
      109645   15
      109646    5
      109647   12
      109648   14
      109649    5
      109650   12
      109969    8
      109970    2
      109971    7
      109972    2
      109973    3
      109974   15
      109975    8
      109978   13
      109979   12
      109980   14
      109981    8
      109983   14
      109989   14
      109990    5
      109991    9
      109992    9
      109993   10
      109994    5
      109995   10
      109996    4
      109997    7
      109998   13
      109999   12
      110319    8
      110320   14
      110321    8
      110322   14
      110323    5
      110324    9
      110325   12
      110330   14
      110331    4
      110332    3
      110333   15
      110339   14
      110340    8
      110342    2
      110343   15
      110344    8
      110345   13
      110346   10
      110347    4
      110348    7
      110669    8
      110670   14
      110671    8
      110672   14
      110673    8
      110674    2
      110675    3
      110676    3
      110677    3
      110678    7
      110680   13
      110681    9
      110682   10
      110683    2
      110684    3
      110685    7
      110686    2
      110687    3
      110688    3
      110689   15
      110690    4
      110691    7
      110692   13
      110693    9
      110694   12
      110696   13
      110697   10
      110698    8
      111019    8
      111020   14
      111021    8
      111022   13
      111023   12
      111024   13
      111025    9
      111026    9
      111027   10
      111028    8
      111032   14
      111033   13
      111034   10
      111035    4
      111036   15
      111039    5
      111040   10
      111041    8
      111043    2
      111044    3
      111045    3
      111046    3
      111047   15
      111048    8
      111369    8
      111370   14
      111371    4
      111372    3
      111373    3
      111374    3
      111375    7
      111376    2
      111377   15
      111378    8
      111379    2
      111380    3
      111381    7
      111382   13
      111383   10
      111384   13
      111385    9
      111386   10
      111389    8
      111390   13
      111391   12
      111393   13
      111394    9
      111395    9
      111396    9
      111397    9
      111398   12
      111719    4
      111720   15
      111725    4
      111726   15
      111728    4
      111729   15
      111731    4
      111732    3
      111733   15
      111736   13
      111737    9
      111738    9
      111739   12
