       43035       52488
         126
          -3         -27
         127         123
         250
       43034    5
       43035   19
       43384    4
       43385    7
       43733    5
       43734   10
       43735    8
       44081    5
       44082    9
       44083   12
       44084   13
       44085   12
       44431    4
       44432    3
       44433    3
       44434    7
       44781    5
       44782   10
       44783    5
       44784   12
       44793    2
       44794    7
       45130    5
       45131   12
       45132   13
       45133   12
       45143   14
       45144    4
       45145    7
       45477    5
       45478   10
       45480    4
       45481    7
       45482    2
       45483    7
       45484    2
       45485    3
       45486    3
       45487    3
       45488    7
       45489    2
       45490    7
       45492    2
       45493   15
       45494    5
       45495   12
       45827    8
       45828   13
       45829    9
       45830    9
       45831   12
       45832   14
       45833    4
       45834   15
       45838    8
       45839   14
       45840    8
       45841    2
       45842   15
       45844    4
       45845    7
       45849    2
       45850    7
       46177    4
       46178    3
       46179    3
       46180    3
       46181    3
       46182   15
       46188    8
       46189   14
       46190    8
       46191   13
       46192    9
       46193    9
       46194   10
       46195    4
       46196    3
       46197    3
       46198    3
       46199   15
       46200    8
       46538    4
       46539   15
       46540    8
       46544   14
       46545    5
       46546   10
       46549    5
       46550   12
       46551    7
       46888    5
       46889    9
       46890   12
       46891    2
       46892    3
       46893    7
       46894   14
       46895    8
       46896   13
       46897   10
       46898    5
       46899   12
       46900    2
       46901    8
       47237    5
       47238   12
       47239    2
       47240    7
       47241   14
       47242    5
       47243   12
       47244   13
       47245   12
       47246    2
       47247   15
       47248    4
       47249    7
       47250   14
       47251    8
       47587    4
       47588    7
       47589   14
       47590    4
       47591   15
       47592    4
       47593    7
       47596   13
       47597   10
       47599    4
       47600   15
       47601    4
       47602    3
       47603    3
       47604    7
       47937    5
       47938   12
       47939   13
       47940    9
       47941   10
       47943    4
       47944    3
       47945    7
       47947   13
       47948   10
       47951    9
       47952    9
       47953   10
       47954    8
       48287    4
       48288    7
       48289    2
       48290    3
       48291   15
       48295    8
       48298   14
       48300    5
       48301    2
       48302    7
       48303   14
       48304    8
       48638    4
       48639   15
       48645    4
       48646    3
       48647    3
       48648   15
       48649    5
       48650   12
       48651   15
       48652    8
       48653   14
       48654    8
       48991    5
       48992   10
       48996    5
       48997    9
       48998   10
       48999    4
       49000    3
       49002    8
       49003   13
       49004   12
       49340    5
       49341   12
       49342   14
       49346    4
       49347    7
       49348   13
       49349    9
       49350   10
       49352    8
       49690    4
       49691    7
       49692   13
       49693    9
       49694    9
       49695   10
       49696    5
       49697   12
       49698    2
       49699    3
       49700   15
       49701    9
       49702   12
       50033    5
       50034    9
       50035   10
       50041    8
       50045   13
       50046   12
       50048   13
       50049    9
       50050    9
       50383    8
       50385   14
       50387    5
       50388   10
       50391    4
       50392    7
       50733    4
       50734    7
       50735   13
       50736    9
       50737   12
       50738   14
       50742    8
       51084    4
       51085    7
       51088   14
       51089    5
       51090   10
       51091    5
       51092   12
       51435    8
       51438   13
       51439   12
       51440   13
       51441   12
       51785    4
       51786    3
       51787    3
       51788    3
       51789    3
       51790    7
       52139    5
       52140   12
       52488   18
       52489    8
       52838   13
       52839   12
