 ira =        59703   masha =        59440
           0           0       59703
           0          -1       59353
           1          -1       59354
           2          -1       59355
           2          -2       59005
           2          -3       58655
           3          -3       58656
           4          -3       58657
           5          -3       58658
           5          -4       58308
           5          -5       57958
           4          -5       57957
           4          -6       57607
           5          -6       57608
           6          -6       57609
           6          -7       57259
           7          -7       57260
           7          -8       56910
           7          -9       56560
           6          -9       56559
           6          -8       56909
           5          -8       56908
           5          -7       57258
           4          -7       57257
           4          -8       56907
           3          -8       56906
           3          -9       56556
           3         -10       56206
           3         -11       55856
           4         -11       55857
           4         -12       55507
           3         -12       55506
           2         -12       55505
           2         -11       55855
           2         -10       56205
           2          -9       56555
           2          -8       56905
           2          -7       57255
           1          -7       57254
           1          -6       57604
           0          -6       57603
          -1          -6       57602
          -1          -7       57252
          -2          -7       57251
          -2          -6       57601
          -2          -5       57951
          -3          -5       57950
          -3          -6       57600
          -4          -6       57599
          -4          -7       57249
          -4          -8       56899
          -5          -8       56898
          -5          -7       57248
          -5          -6       57598
          -5          -5       57948
          -5          -4       58298
          -6          -4       58297
          -6          -3       58647
          -5          -3       58648
          -4          -3       58649
          -3          -3       58650
          -3          -4       58300
          -2          -4       58301
          -1          -4       58302
          -1          -5       57952
           0          -5       57953
           0          -4       58303
           0          -3       58653
           0          -2       59003
          -1          -2       59002
          -1          -3       58652
          -2          -3       58651
          -2          -2       59001
          -2          -1       59351
          -1          -1       59352
          -1           0       59702
          -1           1       60052
          -2           1       60051
          -2           0       59701
          -3           0       59700
          -3          -1       59350
          -4          -1       59349
          -4           0       59699
          -5           0       59698
          -6           0       59697
          -6          -1       59347
          -5          -1       59348
          -5          -2       58998
          -6          -2       58997
          -7          -2       58996
          -7          -1       59346
          -7           0       59696
          -7           1       60046
          -7           2       60396
          -7           3       60746
          -8           3       60745
          -9           3       60744
         -10           3       60743
         -11           3       60742
         -12           3       60741
         -13           3       60740
         -13           2       60390
         -13           1       60040
         -12           1       60041
         -12           0       59691
         -13           0       59690
         -14           0       59689
         -15           0       59688
         -15           1       60038
         -16           1       60037
         -16           0       59687
         -16          -1       59337
         -17          -1       59336
         -18          -1       59335
         -19          -1       59334
         -20          -1       59333
         -20           0       59683
         -19           0       59684
         -18           0       59685
         -17           0       59686
         -17           1       60036
         -18           1       60035
         -18           2       60385
         -19           2       60384
         -20           2       60383
         -20           3       60733
         -19           3       60734
         -18           3       60735
         -18           4       61085
         -18           5       61435
         -17           5       61436
         -16           5       61437
         -16           6       61787
         -15           6       61788
         -15           7       62138
         -16           7       62137
         -17           7       62136
         -17           6       61786
         -18           6       61785
         -19           6       61784
         -19           5       61434
         -19           4       61084
         -20           4       61083
         -20           5       61433
         -20           6       61783
         -20           7       62133
         -19           7       62134
         -19           8       62484
         -18           8       62485
         -17           8       62486
         -16           8       62487
         -16           9       62837
         -15           9       62838
         -14           9       62839
         -14          10       63189
         -15          10       63188
         -15          11       63538
         -15          12       63888
         -15          13       64238
         -16          13       64237
         -16          14       64587
         -16          15       64937
         -15          15       64938
         -15          14       64588
         -14          14       64589
         -13          14       64590
         -13          13       64240
         -12          13       64241
         -12          12       63891
         -12          11       63541
         -13          11       63540
         -13          10       63190
         -12          10       63191
         -12           9       62841
         -11           9       62842
         -11          10       63192
         -10          10       63193
         -10          11       63543
         -10          12       63893
         -10          13       64243
         -10          14       64593
          -9          14       64594
          -8          14       64595
          -7          14       64596
          -6          14       64597
          -6          13       64247
          -7          13       64246
          -8          13       64245
          -9          13       64244
          -9          12       63894
          -9          11       63544
          -9          10       63194
          -8          10       63195
          -7          10       63196
          -6          10       63197
          -6           9       62847
          -5           9       62848
          -5          10       63198
          -5          11       63548
          -5          12       63898
          -4          12       63899
          -4          13       64249
          -4          14       64599
          -3          14       64600
          -3          15       64950
          -3          16       65300
          -2          16       65301
          -2          17       65651
          -2          18       66001
          -2          19       66351
          -1          19       66352
           0          19       66353
           1          19       66354
           1          20       66704
           0          20       66703
           0          21       67053
          -1          21       67052
          -1          20       66702
          -2          20       66701
          -2          21       67051
          -3          21       67050
          -3          22       67400
          -4          22       67399
          -4          21       67049
          -5          21       67048
          -5          22       67398
          -5          23       67748
          -4          23       67749
          -4          24       68099
          -4          25       68449
          -4          26       68799
          -4          27       69149
          -3          27       69150
          -2          27       69151
          -2          28       69501
          -2          29       69851
          -1          29       69852
          -1          30       70202
          -2          30       70201
          -3          30       70200
          -4          30       70199
          -5          30       70198
          -5          31       70548
          -4          31       70549
          -3          31       70550
          -2          31       70551
          -2          32       70901
          -1          32       70902
          -1          31       70552
           0          31       70553
           1          31       70554
           1          32       70904
           0          32       70903
           0          33       71253
           1          33       71254
           1          34       71604
           2          34       71605
           3          34       71606
           4          34       71607
           4          35       71957
           4          36       72307
           5          36       72308
           5          37       72658
           6          37       72659
           6          36       72309
           6          35       71959
           6          34       71609
           7          34       71610
           8          34       71611
           8          35       71961
           9          35       71962
           9          34       71612
           9          33       71262
          10          33       71263
          10          34       71613
          10          35       71963
          10          36       72313
          10          37       72663
          10          38       73013
          10          39       73363
           9          39       73362
           9          38       73012
           8          38       73011
           8          37       72661
           8          36       72311
           7          36       72310
           7          37       72660
           7          38       73010
           6          38       73009
           5          38       73008
           4          38       73007
           4          39       73357
           3          39       73356
           2          39       73355
           1          39       73354
           1          40       73704
           2          40       73705
           2          41       74055
           1          41       74054
           0          41       74053
           0          42       74403
           0          43       74753
           1          43       74754
           1          42       74404
           2          42       74405
           3          42       74406
           4          42       74407
           4          41       74057
           3          41       74056
           3          40       73706
           4          40       73707
           5          40       73708
           5          41       74058
           5          42       74408
           6          42       74409
           7          42       74410
           7          43       74760
           7          44       75110
           8          44       75111
           8          43       74761
           9          43       74762
          10          43       74763
          11          43       74764
          11          42       74414
          11          41       74064
          10          41       74063
           9          41       74062
           9          40       73712
          10          40       73713
          11          40       73714
          11          39       73364
          11          38       73014
          11          37       72664
          11          36       72314
          12          36       72315
          12          37       72665
          13          37       72666
          13          36       72316
          13          35       71966
          12          35       71965
          11          35       71964
          11          34       71614
          12          34       71615
          13          34       71616
          14          34       71617
          14          35       71967
          15          35       71968
          15          34       71618
          16          34       71619
          16          33       71269
          17          33       71270
          17          32       70920
          18          32       70921
          19          32       70922
          19          31       70572
          18          31       70571
          17          31       70570
          16          31       70569
          16          30       70219
          15          30       70218
          14          30       70217
          14          29       69867
          14          28       69517
          15          28       69518
          15          29       69868
          16          29       69869
          16          28       69519
          17          28       69520
          17          27       69170
          16          27       69169
          15          27       69168
          15          26       68818
          14          26       68817
          14          25       68467
          13          25       68466
          12          25       68465
          12          24       68115
          11          24       68114
          10          24       68113
          10          25       68463
           9          25       68462
           9          26       68812
          10          26       68813
          10          27       69163
           9          27       69162
           9          28       69512
           8          28       69511
           8          27       69161
           8          26       68811
           8          25       68461
           8          24       68111
           8          23       67761
           7          23       67760
           6          23       67759
           6          24       68109
           5          24       68108
           5          23       67758
           5          22       67408
           6          22       67409
           6          21       67059
           7          21       67060
           7          20       66710
           6          20       66709
           5          20       66708
           4          20       66707
           3          20       66706
           3          19       66356
           3          18       66006
           4          18       66007
           4          17       65657
           3          17       65656
           2          17       65655
           2          16       65305
           1          16       65304
           0          16       65303
          -1          16       65302
          -1          15       64952
          -2          15       64951
          -2          14       64601
          -1          14       64602
           0          14       64603
           0          13       64253
           1          13       64254
           1          14       64604
           1          15       64954
           2          15       64955
           3          15       64956
           3          16       65306
           4          16       65307
           5          16       65308
           5          17       65658
           6          17       65659
           6          18       66009
           6          19       66359
           7          19       66360
           8          19       66361
           8          20       66711
           9          20       66712
          10          20       66713
          11          20       66714
          11          19       66364
          10          19       66363
          10          18       66013
          11          18       66014
          11          17       65664
          10          17       65663
          10          16       65313
          10          15       64963
          11          15       64964
          11          16       65314
          12          16       65315
          12          17       65665
          13          17       65666
          14          17       65667
          14          16       65317
          13          16       65316
          13          15       64966
          12          15       64965
          12          14       64615
          11          14       64614
          11          13       64264
          12          13       64265
          13          13       64266
          13          12       63916
          14          12       63917
          15          12       63918
          15          13       64268
          16          13       64269
          16          12       63919
          17          12       63920
          18          12       63921
          18          11       63571
          19          11       63572
          20          11       63573
          20          10       63223
          19          10       63222
          18          10       63221
          18           9       62871
          19           9       62872
          19           8       62522
          19           7       62172
          20           7       62173
          20           6       61823
          20           5       61473
          21           5       61474
          21           6       61824
          22           6       61825
          23           6       61826
          24           6       61827
          24           5       61477
          25           5       61478
          26           5       61479
          26           4       61129
          27           4       61130
          27           5       61480
          27           6       61830
          28           6       61831
          29           6       61832
          29           5       61482
          29           4       61132
          30           4       61133
          30           3       60783
          31           3       60784
          32           3       60785
          32           4       61135
          31           4       61134
          31           5       61484
          32           5       61485
          33           5       61486
          33           4       61136
          33           3       60786
          34           3       60787
          34           2       60437
          34           1       60087
          34           0       59737
          33           0       59736
          32           0       59735
          32           1       60085
          31           1       60084
          31           0       59734
          30           0       59733
          30           1       60083
          29           1       60082
          28           1       60081
          28           0       59731
          28          -1       59381
          27          -1       59380
          27           0       59730
          26           0       59729
          26          -1       59379
          26          -2       59029
          26          -3       58679
          25          -3       58678
          24          -3       58677
          24          -2       59027
          23          -2       59026
          22          -2       59025
