 ira =         6236   masha =         6595
           0           0        6236
           0          -1        5886
          -1          -1        5885
          -1          -2        5535
           0          -2        5536
           1          -2        5537
           1          -1        5887
           1           0        6237
           1           1        6587
           1           2        6937
           0           2        6936
           0           3        7286
          -1           3        7285
          -1           2        6935
          -2           2        6934
          -2           3        7284
          -2           4        7634
          -2           5        7984
          -1           5        7985
          -1           4        7635
           0           4        7636
           1           4        7637
           1           5        7987
           0           5        7986
           0           6        8336
           0           7        8686
           1           7        8687
           1           8        9037
           0           8        9036
           0           9        9386
           0          10        9736
          -1          10        9735
          -2          10        9734
          -2           9        9384
          -1           9        9385
          -1           8        9035
          -2           8        9034
          -2           7        8684
          -1           7        8685
          -1           6        8335
          -2           6        8334
          -3           6        8333
          -4           6        8332
          -4           7        8682
          -5           7        8681
          -6           7        8680
          -6           6        8330
          -5           6        8331
          -5           5        7981
          -5           4        7631
          -6           4        7630
          -7           4        7629
          -7           3        7279
          -6           3        7280
          -6           2        6930
          -7           2        6929
          -7           1        6579
          -6           1        6580
          -6           0        6230
          -7           0        6229
          -8           0        6228
          -8          -1        5878
          -8          -2        5528
          -9          -2        5527
         -10          -2        5526
         -10          -3        5176
         -10          -4        4826
         -10          -5        4476
         -11          -5        4475
         -11          -4        4825
         -11          -3        5175
         -11          -2        5525
         -12          -2        5524
         -12          -1        5874
         -11          -1        5875
         -10          -1        5876
          -9          -1        5877
          -9           0        6227
         -10           0        6226
         -10           1        6576
         -10           2        6926
         -10           3        7276
          -9           3        7277
          -9           2        6927
          -9           1        6577
          -8           1        6578
          -8           2        6928
          -8           3        7278
          -8           4        7628
          -8           5        7978
          -8           6        8328
          -7           6        8329
          -7           7        8679
          -7           8        9029
          -7           9        9379
          -6           9        9380
          -6           8        9030
          -5           8        9031
          -5           9        9381
          -5          10        9731
          -4          10        9732
          -3          10        9733
          -3          11       10083
          -4          11       10082
          -5          11       10081
          -5          12       10431
          -4          12       10432
          -4          13       10782
          -3          13       10783
          -3          14       11133
          -3          15       11483
          -2          15       11484
          -2          14       11134
          -2          13       10784
          -2          12       10434
          -2          11       10084
          -1          11       10085
           0          11       10086
           0          12       10436
           1          12       10437
           1          11       10087
           2          11       10088
           2          10        9738
           1          10        9737
           1           9        9387
           2           9        9388
           2           8        9038
           2           7        8688
           3           7        8689
           3           8        9039
           3           9        9389
           4           9        9390
           4           8        9040
           5           8        9041
           5           7        8691
           6           7        8692
           7           7        8693
           8           7        8694
           8           6        8344
           7           6        8343
           6           6        8342
           6           5        7992
           5           5        7991
           5           6        8341
           4           6        8340
           3           6        8339
           3           5        7989
           4           5        7990
           4           4        7640
           5           4        7641
           6           4        7642
           6           3        7292
           7           3        7293
           7           4        7643
           7           5        7993
           8           5        7994
           9           5        7995
          10           5        7996
          11           5        7997
          11           4        7647
          11           3        7297
          11           2        6947
          10           2        6946
          10           1        6596
          10           0        6246
           9           0        6245
           9          -1        5895
           9          -2        5545
           9          -3        5195
           8          -3        5194
           7          -3        5193
           6          -3        5192
           6          -2        5542
           7          -2        5543
           8          -2        5544
           8          -1        5894
           7          -1        5893
           6          -1        5892
           5          -1        5891
           5          -2        5541
           4          -2        5540
           4          -3        5190
           5          -3        5191
           5          -4        4841
           6          -4        4842
           6          -5        4492
           7          -5        4493
           8          -5        4494
           8          -4        4844
           9          -4        4845
          10          -4        4846
          11          -4        4847
          11          -3        5197
          12          -3        5198
          13          -3        5199
          13          -4        4849
          13          -5        4499
          12          -5        4498
          12          -6        4148
          11          -6        4147
          11          -5        4497
          10          -5        4496
          10          -6        4146
          10          -7        3796
           9          -7        3795
           9          -6        4145
           8          -6        4144
           7          -6        4143
           6          -6        4142
           6          -7        3792
           6          -8        3442
           5          -8        3441
           5          -7        3791
           5          -6        4141
           5          -5        4491
           4          -5        4490
           3          -5        4489
           3          -4        4839
           2          -4        4838
           1          -4        4837
           1          -3        5187
           2          -3        5188
           3          -3        5189
           3          -2        5539
           2          -2        5538
           2          -1        5888
           3          -1        5889
           3           0        6239
           3           1        6589
           4           1        6590
           4           2        6940
           3           2        6939
           2           2        6938
           2           3        7288
           2           4        7638
           3           4        7639
           3           3        7289
           4           3        7290
           5           3        7291
           5           2        6941
           5           1        6591
           5           0        6241
           6           0        6242
           6           1        6592
           7           1        6593
           7           0        6243
           8           0        6244
           8           1        6594
           8           2        6944
           9           2        6945
           9           1        6595
