 ira =        56484   masha =        56067
           0           0       56484
          -1           0       56483
          -2           0       56482
          -2          -1       56132
          -2          -2       55782
          -1          -2       55783
           0          -2       55784
           0          -1       56134
           1          -1       56135
           1          -2       55785
           1          -3       55435
           1          -4       55085
           2          -4       55086
           2          -5       54736
           3          -5       54737
           3          -6       54387
           2          -6       54386
           2          -7       54036
           3          -7       54037
           4          -7       54038
           4          -8       53688
           4          -9       53338
           5          -9       53339
           6          -9       53340
           6         -10       52990
           7         -10       52991
           7          -9       53341
           7          -8       53691
           6          -8       53690
           5          -8       53689
           5          -7       54039
           6          -7       54040
           6          -6       54390
           7          -6       54391
           7          -7       54041
           8          -7       54042
           8          -6       54392
           9          -6       54393
          10          -6       54394
          11          -6       54395
          11          -5       54745
          10          -5       54744
          10          -4       55094
           9          -4       55093
           9          -5       54743
           8          -5       54742
           7          -5       54741
           6          -5       54740
           6          -4       55090
           6          -3       55440
           5          -3       55439
           5          -4       55089
           4          -4       55088
           4          -3       55438
           4          -2       55788
           4          -1       56138
           5          -1       56139
           5          -2       55789
           6          -2       55790
           7          -2       55791
           7          -3       55441
           7          -4       55091
           8          -4       55092
           8          -3       55442
           8          -2       55792
           9          -2       55793
          10          -2       55794
          10          -1       56144
          11          -1       56145
          11           0       56495
          11           1       56845
          12           1       56846
          13           1       56847
          13           2       57197
          13           3       57547
          13           4       57897
          12           4       57896
          12           3       57546
          12           2       57196
          11           2       57195
          11           3       57545
          10           3       57544
           9           3       57543
           9           2       57193
          10           2       57194
          10           1       56844
          10           0       56494
           9           0       56493
           9           1       56843
           8           1       56842
           7           1       56841
           7           0       56491
           8           0       56492
           8          -1       56142
           7          -1       56141
           6          -1       56140
           6           0       56490
           5           0       56489
           4           0       56488
           4           1       56838
           5           1       56839
           6           1       56840
           6           2       57190
           5           2       57189
           5           3       57539
           4           3       57538
           3           3       57537
           3           4       57887
           3           5       58237
           4           5       58238
           4           4       57888
           5           4       57889
           5           5       58239
           5           6       58589
           4           6       58588
           3           6       58587
           2           6       58586
           2           5       58236
           1           5       58235
           1           6       58585
           0           6       58584
           0           5       58234
           0           4       57884
           0           3       57534
           0           2       57184
           1           2       57185
           1           3       57535
           1           4       57885
           2           4       57886
           2           3       57536
           2           2       57186
           2           1       56836
           3           1       56837
           3           0       56487
           2           0       56486
           1           0       56485
           1           1       56835
           0           1       56834
          -1           1       56833
          -1           2       57183
          -2           2       57182
          -2           3       57532
          -2           4       57882
          -3           4       57881
          -3           3       57531
          -3           2       57181
          -3           1       56831
          -3           0       56481
          -3          -1       56131
          -4          -1       56130
          -4          -2       55780
          -5          -2       55779
          -5          -3       55429
          -5          -4       55079
          -4          -4       55080
          -4          -5       54730
          -5          -5       54729
          -5          -6       54379
          -6          -6       54378
          -6          -5       54728
          -7          -5       54727
          -7          -4       55077
          -6          -4       55078
          -6          -3       55428
          -7          -3       55427
          -8          -3       55426
          -8          -4       55076
          -8          -5       54726
          -9          -5       54725
          -9          -4       55075
          -9          -3       55425
          -9          -2       55775
          -8          -2       55776
          -8          -1       56126
          -9          -1       56125
          -9           0       56475
          -8           0       56476
          -8           1       56826
          -7           1       56827
          -6           1       56828
          -5           1       56829
          -5           2       57179
          -4           2       57180
          -4           3       57530
          -4           4       57880
          -5           4       57879
          -5           3       57529
          -6           3       57528
          -6           2       57178
          -7           2       57177
          -7           3       57527
          -7           4       57877
          -8           4       57876
          -8           3       57526
          -9           3       57525
         -10           3       57524
         -11           3       57523
         -11           4       57873
         -12           4       57872
         -12           3       57522
         -12           2       57172
         -12           1       56822
         -12           0       56472
         -11           0       56473
         -10           0       56474
         -10          -1       56124
         -10          -2       55774
         -11          -2       55773
         -11          -3       55423
         -10          -3       55424
         -10          -4       55074
         -11          -4       55073
         -12          -4       55072
         -12          -3       55422
         -12          -2       55772
         -12          -1       56122
         -13          -1       56121
         -13          -2       55771
         -14          -2       55770
         -14          -3       55420
         -13          -3       55421
         -13          -4       55071
         -14          -4       55070
         -14          -5       54720
         -13          -5       54721
         -13          -6       54371
         -14          -6       54370
         -14          -7       54020
         -14          -8       53670
         -15          -8       53669
         -15          -7       54019
         -15          -6       54369
         -15          -5       54719
         -15          -4       55069
         -16          -4       55068
         -16          -5       54718
         -17          -5       54717
         -17          -4       55067
         -18          -4       55066
         -19          -4       55065
         -19          -5       54715
         -18          -5       54716
         -18          -6       54366
         -19          -6       54365
         -20          -6       54364
         -20          -5       54714
         -21          -5       54713
         -22          -5       54712
         -22          -4       55062
         -21          -4       55063
         -20          -4       55064
         -20          -3       55414
         -20          -2       55764
         -21          -2       55763
         -21          -3       55413
         -22          -3       55412
         -22          -2       55762
         -22          -1       56112
         -21          -1       56113
         -20          -1       56114
         -20           0       56464
         -20           1       56814
         -19           1       56815
         -18           1       56816
         -17           1       56817
         -17           2       57167
         -18           2       57166
         -18           3       57516
         -18           4       57866
         -19           4       57865
         -19           5       58215
         -20           5       58214
         -20           4       57864
         -20           3       57514
         -20           2       57164
         -21           2       57163
         -21           1       56813
         -21           0       56463
         -22           0       56462
         -22           1       56812
         -23           1       56811
         -23           2       57161
         -24           2       57160
         -24           3       57510
         -24           4       57860
         -25           4       57859
         -25           3       57509
         -26           3       57508
         -26           2       57158
         -27           2       57157
         -27           1       56807
         -26           1       56808
         -26           0       56458
         -27           0       56457
         -28           0       56456
         -28           1       56806
         -29           1       56805
         -29           2       57155
         -28           2       57156
         -28           3       57506
         -27           3       57507
         -27           4       57857
         -28           4       57856
         -29           4       57855
         -29           3       57505
         -30           3       57504
         -30           2       57154
         -30           1       56804
         -30           0       56454
         -30          -1       56104
         -31          -1       56103
         -31          -2       55753
         -30          -2       55754
         -29          -2       55755
         -29          -3       55405
         -29          -4       55055
         -30          -4       55054
         -30          -3       55404
         -31          -3       55403
         -32          -3       55402
         -32          -2       55752
         -32          -1       56102
         -32           0       56452
         -31           0       56453
         -31           1       56803
         -32           1       56802
         -33           1       56801
         -33           0       56451
         -33          -1       56101
         -33          -2       55751
         -33          -3       55401
         -34          -3       55400
         -35          -3       55399
         -36          -3       55398
         -36          -4       55048
         -37          -4       55047
         -37          -5       54697
         -36          -5       54698
         -36          -6       54348
         -37          -6       54347
         -37          -7       53997
         -37          -8       53647
         -38          -8       53646
         -38          -7       53996
         -38          -6       54346
         -39          -6       54345
         -39          -5       54695
         -38          -5       54696
         -38          -4       55046
         -39          -4       55045
         -39          -3       55395
         -38          -3       55396
         -37          -3       55397
         -37          -2       55747
         -38          -2       55746
         -38          -1       56096
         -37          -1       56097
         -36          -1       56098
         -35          -1       56099
         -35          -2       55749
         -34          -2       55750
         -34          -1       56100
         -34           0       56450
         -35           0       56449
         -36           0       56448
         -37           0       56447
         -38           0       56446
         -39           0       56445
         -39          -1       56095
         -40          -1       56094
         -40          -2       55744
         -40          -3       55394
         -40          -4       55044
         -40          -5       54694
         -40          -6       54344
         -41          -6       54343
         -42          -6       54342
         -43          -6       54341
         -44          -6       54340
         -44          -5       54690
         -43          -5       54691
         -43          -4       55041
         -44          -4       55040
         -44          -3       55390
         -43          -3       55391
         -43          -2       55741
         -44          -2       55740
         -45          -2       55739
         -46          -2       55738
         -47          -2       55737
         -47          -3       55387
         -46          -3       55388
         -45          -3       55389
         -45          -4       55039
         -46          -4       55038
         -47          -4       55037
         -48          -4       55036
         -48          -5       54686
         -48          -6       54336
         -48          -7       53986
         -47          -7       53987
         -47          -6       54337
         -47          -5       54687
         -46          -5       54688
         -46          -6       54338
         -45          -6       54339
         -45          -7       53989
         -46          -7       53988
         -46          -8       53638
         -45          -8       53639
         -44          -8       53640
         -44          -9       53290
         -43          -9       53291
         -43         -10       52941
         -44         -10       52940
         -44         -11       52590
         -45         -11       52589
         -45         -10       52939
         -45          -9       53289
         -46          -9       53288
         -47          -9       53287
         -48          -9       53286
         -48          -8       53636
         -49          -8       53635
         -49          -7       53985
         -49          -6       54335
         -49          -5       54685
         -49          -4       55035
         -49          -3       55385
         -50          -3       55384
         -50          -2       55734
         -49          -2       55735
         -48          -2       55736
         -48          -1       56086
         -47          -1       56087
         -46          -1       56088
         -45          -1       56089
         -44          -1       56090
         -43          -1       56091
         -43           0       56441
         -42           0       56442
         -41           0       56443
         -40           0       56444
         -40           1       56794
         -39           1       56795
         -39           2       57145
         -40           2       57144
         -40           3       57494
         -41           3       57493
         -41           2       57143
         -41           1       56793
         -42           1       56792
         -42           2       57142
         -42           3       57492
         -42           4       57842
         -42           5       58192
         -41           5       58193
         -41           6       58543
         -42           6       58542
         -43           6       58541
         -43           7       58891
         -44           7       58890
         -45           7       58889
         -46           7       58888
         -46           8       59238
         -45           8       59239
         -45           9       59589
         -46           9       59588
         -46          10       59938
         -45          10       59939
         -45          11       60289
         -44          11       60290
         -44          10       59940
         -44           9       59590
         -43           9       59591
         -43          10       59941
         -42          10       59942
         -42           9       59592
         -41           9       59593
         -40           9       59594
         -40           8       59244
         -39           8       59245
         -39           7       58895
         -40           7       58894
         -40           6       58544
         -39           6       58545
         -39           5       58195
         -39           4       57845
         -38           4       57846
         -38           5       58196
         -37           5       58197
         -37           4       57847
         -37           3       57497
         -38           3       57496
         -38           2       57146
         -38           1       56796
         -37           1       56797
         -36           1       56798
         -35           1       56799
         -35           2       57149
         -36           2       57148
         -36           3       57498
         -36           4       57848
         -36           5       58198
         -36           6       58548
         -37           6       58547
         -38           6       58546
         -38           7       58896
         -37           7       58897
         -37           8       59247
         -36           8       59248
         -36           9       59598
         -37           9       59597
         -37          10       59947
         -36          10       59948
         -35          10       59949
         -35          11       60299
         -35          12       60649
         -34          12       60650
         -34          13       61000
         -34          14       61350
         -34          15       61700
         -35          15       61699
         -35          14       61349
         -35          13       60999
         -36          13       60998
         -36          14       61348
         -37          14       61347
         -37          13       60997
         -38          13       60996
         -39          13       60995
         -39          12       60645
         -38          12       60646
         -37          12       60647
         -37          11       60297
         -38          11       60296
         -38          10       59946
         -39          10       59945
         -40          10       59944
         -41          10       59943
         -41          11       60293
         -41          12       60643
         -41          13       60993
         -41          14       61343
         -42          14       61342
         -43          14       61341
         -43          13       60991
         -43          12       60641
         -44          12       60640
         -44          13       60990
         -44          14       61340
         -45          14       61339
         -45          15       61689
         -46          15       61688
         -47          15       61687
         -48          15       61686
         -48          16       62036
         -48          17       62386
         -47          17       62387
         -46          17       62388
         -46          18       62738
         -45          18       62739
         -45          19       63089
         -46          19       63088
         -47          19       63087
         -47          18       62737
         -48          18       62736
         -48          19       63086
         -48          20       63436
         -49          20       63435
         -49          21       63785
         -50          21       63784
         -50          22       64134
         -51          22       64133
         -52          22       64132
         -52          23       64482
         -52          24       64832
         -51          24       64833
         -51          23       64483
         -50          23       64484
         -50          24       64834
         -49          24       64835
         -49          23       64485
         -49          22       64135
         -48          22       64136
         -48          23       64486
         -48          24       64836
         -47          24       64837
         -47          23       64487
         -47          22       64137
         -47          21       63787
         -46          21       63788
         -46          20       63438
         -45          20       63439
         -44          20       63440
         -43          20       63441
         -43          21       63791
         -43          22       64141
         -43          23       64491
         -42          23       64492
         -42          24       64842
         -43          24       64841
         -44          24       64840
         -44          23       64490
         -44          22       64140
         -44          21       63790
         -45          21       63789
         -45          22       64139
         -45          23       64489
         -45          24       64839
         -45          25       65189
         -45          26       65539
         -45          27       65889
         -45          28       66239
         -46          28       66238
         -46          27       65888
         -47          27       65887
         -48          27       65886
         -48          26       65536
         -48          25       65186
         -49          25       65185
         -50          25       65184
         -50          26       65534
         -51          26       65533
         -52          26       65532
         -53          26       65531
         -53          27       65881
         -54          27       65880
         -55          27       65879
         -56          27       65878
         -57          27       65877
         -58          27       65876
         -59          27       65875
         -59          26       65525
         -58          26       65526
         -57          26       65527
         -56          26       65528
         -56          25       65178
         -57          25       65177
         -58          25       65176
         -58          24       64826
         -57          24       64827
         -56          24       64828
         -55          24       64829
         -55          25       65179
         -55          26       65529
         -54          26       65530
         -54          25       65180
         -54          24       64830
         -54          23       64480
         -55          23       64479
         -56          23       64478
         -56          22       64128
         -56          21       63778
         -56          20       63428
         -55          20       63429
