 ira =         7111   masha =       120954
           0           0        7111
           0          -1        6761
           0          -2        6411
           0          -3        6061
           0          -4        5711
          -1          -4        5710
          -1          -3        6060
          -2          -3        6059
          -2          -4        5709
          -2          -5        5359
          -3          -5        5358
          -3          -4        5708
          -4          -4        5707
          -4          -5        5357
          -5          -5        5356
          -5          -4        5706
          -6          -4        5705
          -7          -4        5704
          -7          -3        6054
          -6          -3        6055
          -5          -3        6056
          -4          -3        6057
          -4          -2        6407
          -5          -2        6406
          -5          -1        6756
          -5           0        7106
          -4           0        7107
          -3           0        7108
          -3           1        7458
          -2           1        7459
          -2           2        7809
          -1           2        7810
           0           2        7811
           0           3        8161
           0           4        8511
           0           5        8861
           0           6        9211
           1           6        9212
           1           5        8862
           1           4        8512
           1           3        8162
           2           3        8163
           2           4        8513
           2           5        8863
           3           5        8864
           4           5        8865
           5           5        8866
           5           6        9216
           5           7        9566
           6           7        9567
           6           8        9917
           7           8        9918
           7           7        9568
           8           7        9569
           8           8        9919
           9           8        9920
           9           7        9570
          10           7        9571
          11           7        9572
          11           8        9922
          11           9       10272
          10           9       10271
          10          10       10621
          10          11       10971
          11          11       10972
          11          10       10622
          12          10       10623
          12          11       10973
          13          11       10974
          13          12       11324
          12          12       11323
          12          13       11673
          13          13       11674
          13          14       12024
          14          14       12025
          15          14       12026
          15          13       11676
          16          13       11677
          16          14       12027
          16          15       12377
          15          15       12376
          14          15       12375
          14          16       12725
          15          16       12726
          16          16       12727
          16          17       13077
          16          18       13427
          15          18       13426
          15          19       13776
          14          19       13775
          14          20       14125
          14          21       14475
          13          21       14474
          13          20       14124
          12          20       14123
          12          21       14473
          11          21       14472
          11          22       14822
          12          22       14823
          13          22       14824
          13          23       15174
          12          23       15173
          11          23       15172
          10          23       15171
           9          23       15170
           9          24       15520
           9          25       15870
          10          25       15871
          11          25       15872
          11          24       15522
          12          24       15523
          12          25       15873
          12          26       16223
          12          27       16573
          11          27       16572
          11          26       16222
          10          26       16221
           9          26       16220
           8          26       16219
           8          27       16569
           8          28       16919
           8          29       17269
           8          30       17619
           9          30       17620
           9          31       17970
           9          32       18320
           8          32       18319
           8          33       18669
           7          33       18668
           7          34       19018
           8          34       19019
           9          34       19020
          10          34       19021
          11          34       19022
          11          35       19372
          12          35       19373
          12          34       19023
          13          34       19024
          13          33       18674
          14          33       18675
          14          34       19025
          14          35       19375
          13          35       19374
          13          36       19724
          14          36       19725
          15          36       19726
          16          36       19727
          17          36       19728
          18          36       19729
          19          36       19730
          20          36       19731
          20          35       19381
          20          34       19031
          20          33       18681
          21          33       18682
          21          34       19032
          21          35       19382
          21          36       19732
          22          36       19733
          22          35       19383
          22          34       19033
          22          33       18683
          23          33       18684
          24          33       18685
          25          33       18686
          25          32       18336
          26          32       18337
          27          32       18338
          28          32       18339
          28          33       18689
          27          33       18688
          26          33       18687
          26          34       19037
          27          34       19038
          28          34       19039
          29          34       19040
          30          34       19041
          30          35       19391
          31          35       19392
          31          34       19042
          32          34       19043
          32          35       19393
          33          35       19394
          34          35       19395
          34          36       19745
          33          36       19744
          33          37       20094
          34          37       20095
          34          38       20445
          33          38       20444
          32          38       20443
          32          39       20793
          33          39       20794
          33          40       21144
          33          41       21494
          32          41       21493
          31          41       21492
          30          41       21491
          29          41       21490
          29          40       21140
          29          39       20790
          28          39       20789
          28          40       21139
          27          40       21138
          27          39       20788
          26          39       20787
          26          40       21137
          25          40       21136
          25          39       20786
          24          39       20785
          24          40       21135
          23          40       21134
          23          39       20784
          23          38       20434
          22          38       20433
          22          39       20783
          21          39       20782
          20          39       20781
          19          39       20780
          19          38       20430
          20          38       20431
          21          38       20432
          21          37       20082
          20          37       20081
          19          37       20080
          18          37       20079
          17          37       20078
          17          38       20428
          18          38       20429
          18          39       20779
          17          39       20778
          16          39       20777
          16          40       21127
          15          40       21126
          15          41       21476
          16          41       21477
          16          42       21827
          17          42       21828
          17          41       21478
          18          41       21479
          18          42       21829
          18          43       22179
          19          43       22180
          19          42       21830
          20          42       21831
          20          43       22181
          21          43       22182
          21          42       21832
          21          41       21482
          22          41       21483
          22          42       21833
          22          43       22183
          22          44       22533
          21          44       22532
          20          44       22531
          20          45       22881
          20          46       23231
          20          47       23581
          21          47       23582
          21          46       23232
          21          45       22882
          22          45       22883
          23          45       22884
          23          46       23234
          22          46       23233
          22          47       23583
          23          47       23584
          23          48       23934
          22          48       23933
          22          49       24283
          23          49       24284
          24          49       24285
          25          49       24286
          25          50       24636
          26          50       24637
          26          49       24287
          27          49       24288
          27          50       24638
          27          51       24988
          28          51       24989
          28          50       24639
          28          49       24289
          29          49       24290
          29          50       24640
          29          51       24990
          29          52       25340
          30          52       25341
          30          51       24991
          31          51       24992
          31          50       24642
          30          50       24641
          30          49       24291
          30          48       23941
          29          48       23940
          29          47       23590
          28          47       23589
          28          46       23239
          27          46       23238
          27          45       22888
          28          45       22889
          28          44       22539
          29          44       22540
          29          45       22890
          30          45       22891
          30          46       23241
          30          47       23591
          31          47       23592
          31          48       23942
          32          48       23943
          32          49       24293
          32          50       24643
          32          51       24993
          32          52       25343
          31          52       25342
          31          53       25692
          30          53       25691
          29          53       25690
          28          53       25689
          28          54       26039
          28          55       26389
          27          55       26388
          27          54       26038
          26          54       26037
          26          53       25687
          26          52       25337
          26          51       24987
          25          51       24986
          25          52       25336
          25          53       25686
          25          54       26036
          25          55       26386
          25          56       26736
          25          57       27086
          24          57       27085
          24          56       26735
          23          56       26734
          23          57       27084
          22          57       27083
          22          56       26733
          21          56       26732
          21          57       27082
          21          58       27432
          22          58       27433
          23          58       27434
          24          58       27435
          24          59       27785
          23          59       27784
          23          60       28134
          23          61       28484
          23          62       28834
          24          62       28835
          24          61       28485
          25          61       28486
          25          60       28136
          26          60       28137
          27          60       28138
          28          60       28139
          28          61       28489
          29          61       28490
          30          61       28491
          30          60       28141
          29          60       28140
          29          59       27790
          28          59       27789
          28          58       27439
          28          57       27089
          29          57       27090
          29          58       27440
          30          58       27441
          30          59       27791
          31          59       27792
          31          58       27442
          31          57       27092
          32          57       27093
          32          56       26743
          33          56       26744
          34          56       26745
          35          56       26746
          35          57       27096
          35          58       27446
          35          59       27796
          36          59       27797
          37          59       27798
          38          59       27799
          39          59       27800
          40          59       27801
          40          58       27451
          40          57       27101
          39          57       27100
          39          58       27450
          38          58       27449
          38          57       27099
          37          57       27098
          37          56       26748
          36          56       26747
          36          55       26397
