       80867       88895
         118
          22         -22
         128         122
         250
       80163    5
       80164    9
       80165   10
       80513    4
       80514    7
       80515   13
       80516   10
       80851    5
       80852    9
       80853    9
       80854    9
       80855    9
       80856   10
       80863    5
       80864   12
       80866   13
       80867   19
       81201   12
       81206   13
       81207    9
       81208   10
       81213    8
       81548    5
       81549   10
       81550    5
       81555    2
       81556    3
       81557    7
       81558   13
       81559   10
       81563    8
       81898    8
       81899   13
       81900   12
       81905   13
       81906   10
       81907    8
       81908    2
       81909   15
       81913    4
       81914    7
       82247    5
       82248   12
       82249    2
       82250    7
       82251    3
       82252    3
       82253    3
       82254    7
       82256   14
       82257    8
       82258   14
       82261    5
       82262   10
       82263    5
       82264   12
       82597    4
       82598    7
       82599   14
       82600    4
       82601    9
       82602    9
       82603   10
       82604    8
       82606   14
       82607    8
       82608   13
       82609   10
       82611    8
       82612   14
       82613    4
       82614    7
       82948    8
       82949   13
       82950    9
       82951    7
       82952    2
       82953   15
       82954    4
       82955    3
       82956   15
       82957    8
       82959   13
       82960    9
       82961   12
       82962   13
       82963    9
       82964   12
       83298    4
       83299    3
       83300    3
       83301   12
       83302   14
       83305    5
       83306    9
       83307   12
       83648    5
       83649    9
       83650    9
       83651    7
       83652   14
       83653    5
       83654   10
       83655    8
       83998    8
       83999    2
       84000    3
       84001    8
       84002   14
       84003    8
       84004   14
       84005    4
       84006    3
       84007    7
       84348    4
       84349   15
       84351    4
       84352   15
       84353    8
       84354   13
       84355    9
       84356    9
       84357   12
       84358    2
       84359    7
       84703    4
       84704    7
       84705    2
       84706    7
       84707    2
       84708   15
       84709    8
       85052    5
       85053    9
       85054   12
       85055   14
       85056    4
       85057   15
       85058    5
       85059   12
       85402    4
       85403    7
       85404    2
       85405   15
       85406    5
       85407    9
       85408   12
       85751    9
       85752    9
       85753   12
       85754   14
       85756    4
       85757    7
       86097    5
       86098   10
       86100    5
       86102    2
       86103    7
       86104   14
       86107    4
       86108    7
       86446    5
       86447   12
       86448   13
       86449   10
       86450    8
       86451    2
       86452   15
       86453    4
       86454   15
       86457    5
       86458   12
       86796    8
       86799   13
       86800   12
       86801   15
       86804    5
       86805    9
       86806   10
       86807    8
       87146    4
       87147    3
       87148    3
       87149    3
       87150    3
       87151    9
       87152   10
       87153    5
       87154   12
       87156   14
       87157    8
       87498    5
       87499    9
       87500    9
       87502   13
       87503   12
       87506   14
       87507    4
       87508    7
       87848    8
       87855    2
       87856   15
       87858    8
       88198    8
       88205   14
       88208    4
       88209    3
       88210    3
       88211    7
       88546    5
       88547   10
       88548    8
       88553    2
       88554    3
       88555   15
       88559    5
       88560    9
       88561   12
       88895   17
       88896   12
       88897   14
       88898    8
       88903   14
       88904    5
       88905    9
       88906   10
       88909    4
       88910    3
       88911    3
       88912    7
       89247   13
       89248   12
       89253   13
       89254   12
       89256   13
       89257    9
       89258    9
       89259    9
       89260   10
       89262    4
       89263    7
       89610   14
       89613    4
       89614    7
       89960   14
       89961    5
       89962    9
       89963    9
       89964   12
       90310   13
       90311   12
